"author_id","tweet","username","follower","tweet_clean","emoticon_sentimen_score"
1250794808148254720,"@somedyww kalo snbt lagi nanti aku masuknya astronomi itb donk😇","cherisheju",363,"kalo snbt masuk astronomi itb dong😇",0.6
1325942916922048512,"@qwertszzy HAPPYY BIRTHDAAYY, WURR!! SEMOGA LOLOS SNBT'23, AAMIIN🥳🤗💗💗","efpsiuwiw23",782,"happyy birthdaayy wurr moga lolos snbt amin🥳🤗💗💗",1.31818181818182
1554032663278673920,"pengen lolos snbt 2023 pokoknya","faasdyy",986,"pengin lolos snbt pokok",0
1412066443118616576,"@cherisheju ikut snbt 2023 berarti","somedyww",86,"ikut snbt arti",0
1273156736745160704,"Q: Bisa akses fitur apa aja ya min? 🤔

A: 
- 50x Tryout Intensif SNBT UTBK 2023 
- Latsol sepuasnyaaa di bank soal 
- Materi2 pelajaran/UTBK di fitur video belajar
- Tryout Instan
- Pembahasan di setiap TO
- Nilai sesuai IRT
- Capaian perkembangan hasil tryout","nfjuara",20202," akses fitur saja ya min 🤔 tryout intensif snbt utbk latsol puas bank soal materi pelajaranutbk fitur video ajar tryout instan bahas tapi nilai suai irt capai kembang hasil tryout",0
1046084008742801408,"[cm] sedih temen deketku tahun depan banyak yang mau ikut snbt :')))","collegemenfess",1084833,"cuma sedih teman deketku tahun ikut snbt",0
116979967,"@sbmptnfess Punyaaa dongg, terus pantengin Youtube channel kami untuk soal-soal SNBT + pembahasannya 😊.
https://t.co/4Be7TidnbQ","rbdigital_id",1752,"punya dong terus pantengin youtube channel untuk soalsoal snbt bahas 😊",0.644695543000628
1505193130429100032,"@convomf lulus snbt","leejen_o_411",27,"lulus snbt",0
1464533791339388928,"@owreeows NAYYYY HAPPY BIRTHDAYYY!! HAECHAN UCAPIN JUGA NIH HAAPPY BIRTHDAY CANTIK GT WKWK, sehat sehat yaaa, bahagia selalu, sukses selaluuu, segala urusannya dipermudah dan dilancarkann, lolos SNBT 2023 di jurusan dan univ impian, all the best for you nayy!!💚💚💚","iwannabesucces",1732,"nay happy birthday haechan ucap nih haappy birthday cantik begitu wkwk sehat sehat ya bahagia sukses urus mudah dilancarkann lolos snbt jurus universitas impi all the best for you nayy💚💚💚",1.97765363128492
947665777133363200,"Wangsit buat snbt 2023 udah ada belom ya","miinjiinn",1373,"wangsit snbt sudah belum ya",0
1590536973382717440,"halo aku wa, semigap angkatan 22. ini akun baru, khusus buat ambis snbt 23. aku lg cari temen buat mutualan ngambis brggg, like atau reply aja yg mau mutualan nnti aku follo🙏

#studytwt #studyacc","wakulolosnbt23",20,"halo wa semigap angkat akun baru khusus ambis snbt lagi cari teman mutualan ngambis bareng like reply saja yang mutualan nanti follo🙏 studytwt studyacc",0.417803768680962
1391535305497333760,"contoh soal snbt udah dikasih kah gez","norinorw",298,"contoh soal snbt sudah kasih kah gez",0
1494996269898825728,"No offense but keterima fkg ub snbt 2023 actually sucks https://t.co/ixGk1upLlD","hellotiww",506,"no offense but terima fkg ub snbt actually sucks",0
1530829272436178944,"haloo semuanyaa, aku udah open order nihh! ayo dibeli sharing zeniusnyaa buat yg ambis utbk snbt, testi di shopee udah 300+ bisa liat testi di pinned yaw, kalo mau link tokonya boleh dm langsung aja yukk😍🥳 https://t.co/T5GFH1RZQ4","shiballsekiya",155,"haloo semua sudah open order nih ayo beli sharing zeniusnyaa yang ambis utbk snbt testimoni shopee sudah lihat testimoni pinned yaw kalo link toko dm langsung saja yuk😍🥳",0.677936782512974
1534625167900803072,"Udah bulan november tapi aku belom belajar snbt akkk tidakkkk","axereve",63,"sudah bulan november belum ajar snbt aku ",0
1201673806156161024,"sch! buat belajar snbt mending fokus pahamin 1 subtes sehari dulu apa setiap hari belajar 4 subtes sekalian? ada saran?","schfess",495889,"sch ajar snbt mending fokus paham subtes hari hari ajar subtes saran",0
1221359891194896384,"kelas 10 : nangis krn osis, ngerasa diri ancur, bikin perubahan bgt masa skrg
kelas 11 : sakit krn makin rutin ke rs bahkan disuruh cuci darah
kelas 12 : nangis takut sm snbt, hahahihi, makan mixue, belajar sampe harus minum panadol https://t.co/p0a99K3AOs","caacicuu",37,"kelas tangis karena osis rasa hancur bikin ubah banget masa sekarang kelas sakit karena rutin rs suruh cuci darah kelas tangis takut sama snbt hahahihi makan mixue ajar sampai minum panadol",0
1534625167900803072,"Ngebut semua praktikum sama materi sampe uas biar bisa nyicil snbt https://t.co/D98eJN32td","axereve",63,"ngebut praktikum materi sampai uas biar nyicil snbt",0
1567327666130546688,"sahabatmu
Biar lolos kuliah bareng!

https://t.co/FmrXBTLK8h

#pakbudiapp #infosnbt #infoutbk #snbt2023 #infoptn
#masukptn #masukkampus #tesminatbakat #utbk #snbt #pendidikan #infopendidikan #tps2023 #infotembusptn #infobeasiswa
#smaganteng #smacantik #tessominatbakatonline","halo_pakbudi",39,"sahabat biar lolos kuliah bareng pakbudiapp infosnbt infoutbk snbt infoptn masukptn masukkampus tesminatbakat utbk snbt didik infopendidikan tps infotembusptn infobeasiswa smaganteng smacantik tessominatbakatonline",0
1567327666130546688,"waktu, tenaga, uang, dan membuat orang tua mu sedih

✅Fitur lain https://t.co/1D6lSXQRyS
- Tes skolastik SNBT 2023 update terbaru
- Konsultasi dengan kakak kelas mahasiswa
- Konsultasi dengan dosen, psikolog pendidikan, dan motivator

👍Share, mention, dan kasih tau info ini ke","halo_pakbudi",39,"waktu tenaga uang buat orang tua mu sedih fitur tes skolastik snbt update baru konsultasi kakak kelas mahasiswa konsultasi dosen psikolog didik motivator 👍share mention kasih tau info ",0.522114347357066
1463342404501585920,"Pengen snbt 2023 pindah univ sklian kabur dari kakak🙏 soalnya gw gamau diribetin sama dia anjer fakkk dan ITB TERLALU WANGY WANGY KEOS JSJDHEJDBDBD. XJDJSJSJSNSNSNLEJAYYTT DSN BERGIJISISISISJSNDNDNSSSSJBSBDNNSNSNNS
AHAHAAAAAAAAAA","mzaiqazmi",421,"pengin snbt pindah universitas sklian kabur kakak🙏 soal gue enggak mau diribetin anjer fak itb wangy wangy keos jsjdhejdbdbd xjdjsjsjsnsnsnlejayytt dsn bergijisisisisjsndndnsjbsbdnsnsns ahaha",0.417803768680962
1256427797163028480,"ini ril kl ip gw semester ini jelek gw langsung ngebut belajar snbt taun depan deh 😔😔😔😔😔","disnrei",740," ril kalau ip gue semester jelek gue langsung ngebut ajar snbt tahun deh 😔😔😔😔😔",-0.730290456431535
1393327243011641344,"feeling gue taun depan gue lolos snbp atau snbt hukum unpad siii https://t.co/FPseWhyJ7F","bosquies",254,"feeling gue tahun gue lolos snbp snbt hukum unpad sih",0
1354793403452538880,"gw pusing banget sama snbt 😭","shinciqxx",23,"gue pusing banget snbt 😭",-0.0933767643865364
805324519971831808,"UTS jelek bales di uas ❌
UTS jelek bales di SNBT ✅","xelozje",86,"uts jelek balas uas uts jelek balas snbt",0
1563510636067561472,"I'm lacking motivation to study for snbt rn alias tugasnya banyak bgt gak ngotak anj","raeemedstud",79,"im lacking motivation tapi study for snbt rn alias tugas banget enggak ngotak anjing",0
1445168982139437056,"@KevinAdjisaka nugas sambil belajar snbt😭","owreeows",1351,"nugas ajar snbt😭",-0.0933767643865364
1467895999708364800,"L for lolos UI jalur snbt 2023,Amiinnn https://t.co/KfLWm0IkdD","Shlshrmdni2",5," for lolos u jalur snbt amin",0
1372837580929048576,"udh ada contoh soal buat snbt gaa guys? ketinggalan info bgt 😢
#studyacc","thievsun",80,"sudah contoh soal snbt enggak guys tinggal info banget 😢 studyacc",0.00667556742323097
1299152791059931136,"Selamat Hari Pahlawan Nasional, 10 November 2022, Sobat Laskar!

Mari kita lanjutkan perjuangan para pahlawan yang telah berjuang di masa lampau! 
#SelasarKampus #HariPahlawan #HariPahlawan2022 #BeritaPendidikan #SBMPTN #SBMPTN2023 #SNMPTN #SNMPTN2023 #PTN #PTS #snpmb #snbp #snbt https://t.co/BCX244oJGu","selasarkampus",812,"selamat hari pahlawan nasional november sobat laskar mari lanjut juang pahlawan juang masa lampau selasarkampus haripahlawan haripahlawan beritapendidikan sbmptn sbmptn snmptn snmptn ptn pts snpmb snbp snbt",0
1227967738586357760,"Cara menghadapi SNBT https://t.co/dTXBScw9tz","justiimalatsary",128,"cara hadap snbt",0
1427939969826398208,"Yuk Kak. (WTS Wangsit) Buku Wangsit Platinum SOSHUM 2023 nya, stok terbatas dan ready  tanpa harus pre-order yaa 🤗.
https://t.co/SXI19StnFL

https://t.co/CE4SQ5RV9x

#ambistwt #ambisverse #soshum #studytwt #zonajajan #wts #sbmptn #utbk #studyacc  #wangsit #snbt #bukusnbt https://t.co/G7S39ry8Z2 https://t.co/a0sKgPRu1b","halofadlistore",155,"yuk kak wts wangsit buku wangsit platinum soshum nya stok batas ready preorder ya 🤗 ambistwt ambisverse soshum studytwt zonajajan wts sbmptn utbk studyacc wangsit snbt bukusnbt",0
1427939969826398208,"@JualanMenfess Yuk Kak. (WTS Wangsit) Buku Wangsit Platinum SOSHUM 2023 nya, stok terbatas dan ready  tanpa harus pre-order yaa 🤗.
https://t.co/SXI19StnFL

https://t.co/CE4SQ5RV9x

#ambistwt #ambisverse #soshum #studytwt #zonajajan #wts #sbmptn #utbk #studyacc  #wangsit #snbt #bukusnbt https://t.co/BuP01KC7o7","halofadlistore",155,"yuk kak wts wangsit buku wangsit platinum soshum nya stok batas ready preorder ya 🤗 ambistwt ambisverse soshum studytwt zonajajan wts sbmptn utbk studyacc wangsit snbt bukusnbt",0
1539048689213542400,"pengen mulai to sama latsol snbt lagi, doain abis uts matdis yaaa 🙏🏻","kelababoo",686,"pengin mulai tapi latsol snbt doain habis uts matdis ya 🙏🏻",0.417803768680962
1578412272447127552,"Soal snbt makin aneh🥲","inutopiajjk",4,"soal snbt aneh🥲",0
1409098619806896128,"@okeuuyy @sbmptnfess gua ngeri ngambil fk ugm di snbt😁","medstudUGM23",65,"gua ngeri ngambil fk ugm snbt😁",0.449977158519872
1547429242660536320,"sekarang tiap pulang udh cape, ngantuk jadi jarang belajar😔ya allah snbt bentar lagii tapii masih ky ginii","skyweet76",1144," pulang sudah capek ngantuk jadi jarang ajar😔ya allah snbt bentar lagi tapi kayak begini",-0.146058091286307
1554266819372122112,"@ranniiee_ Ran,kamu langganan apa buat snbt?","lyysny",141,"rankamu langgan snbt",0
1319824456953389056,"@ranniiee_ Beberapa teman dlu masih UTBK pada pakai TO RG dan skrng yg snbt sudah ada juga TO nya. Aku dari Sangatta, dan banyak soal yg mirip kata temen yg udah ktrima.

 Harganya murah karena ada kodis. Kalau mau bisa dm nder aku masih nyimpan","PencariDollar16",38," teman dulu utbk pakai tapi rg sekarang yang snbt tapi nya sangatta soal yang mirip kata teman yang sudah ktrima harga murah kodis dm nder nyimpan",0
1277509352492949504,"model snbt sekarang terintegrasi sama tka. cukup modar tp gaskeun lah","kuyuambis",151,"model snbt integrasi tka cukup modar tapi gaskeun ",0
1214188046309978112,"please doain gue lolos SNBT, gue mau pergi dari kota ini 😭😭😭😭","asmrdose",25,"please doain gue lolos snbt gue pergi kota 😭😭😭😭",-0.373507057546145
1421829872821825536,"dah tahun depan gada ultah buat gue, kepala 2 bye fuckin' ma bday! gue cuma mau 2023 lolos SNBT + gue bisa kerja jg jadi kuliah sambil part time lah ya nope.","hourlyynath_",1614,"deh tahun enggak ada ultah gue kepala bye fuckin sama bday gue lolos snbt gue kerja juga jadi kuliah part time ya nope",0
1421829872821825536,"😭😭 okay UGM beri aku jalan ya 1 aja gpp di SNBT, ak gmau ngecewain semua org trmsuk my parents mrka udah hopeless to me :(( https://t.co/VmdV0GQtNr","hourlyynath_",1614,"😭😭 okay ugm beri jalan ya saja enggak apa-apa snbt aku enggak mau ngecewain orang masuk my parents mereka sudah hopeless tapi me",-0.186753528773073
1418878743322533888,"mencoba belajar untuk snbt.","socialmarxism",6,"coba ajar untuk snbt",0
744470683304898560,"Smgt yg belajar snbt, saran i: perbanyak literasi bahasa inggris n belajar filsafat di crash course, itu bakal membantu bgt","danielpramadyo",956,"smgt yang ajar snbt saran banyak literasi bahasa inggris ajar filsafat crash course bakal bantu banget",0
1325037630774407168,"Liburan semester nanti gw bakal bahas soal snbt kalau ada waktu😁😁","ChannieMyLuv",1539,"libur semester gue bakal bahas soal snbt waktu😁😁",0.899954317039744
1284688824107294720,"📌#3 Bahas Soal
🔖P.MTK  X  KIM
➡️mencari himpunan penyelesaian pada pertidaksamaan  X  menentukan indikator asam dan basa.
#SNBT2023 #snbt #snbp #studytwt https://t.co/OsrzA334kA","ambisvivi",2083,"📌 bahas soal 🔖pmtk kim cari himpun selesai pertidaksamaan tentu indikator asam basa snbt snbt snbp studytwt",0.428571428571429
1505395670106062848,"aduh dahlah cpek w sama snbt, fokus duls ajh lh ya sm prodi yg skrnk 🫶🏻","zealousfay",33,"aduh dah cpek snbt fokus duls saja lah ya sama prodi yang skrnk 🫶🏻",0
1341540013087977472,"KEMAREN TEMENKU BOLOS, IZIN SAKIT, TP TERNYATA DIA BELAJAR BUAT SNBT. Tp rumahku ga se tenang itu klo buat belajar pasti ada aja disuruh ngemong bocil","hiikanpesut",158,"kemarin temenku bolos izin sakit tapi nyata ajar snbt tapi rumah enggak tenang kalo ajar saja suruh ngemong bocil",0
1560912441097474048,"@nickledoen @ranniiee_ kalo to snbt terakhir hari ini, kak. yang brain academy sampe 30 juni 2023
ini link nya https://t.co/Hnfqj9o3hS","lolossnbt2023",701,"kalo tapi snbt akhir hari kak brain academy sampai juni link nya",0
1516296679787405312,"besok mau ke gramedia sebentar, mau cek buku the king SNBT","dreaminmk",482,"besok gramedia bentar cek buku the king snbt",0
1405150315351928832,"@nyctophilia008 haaii maaf jbjb aku preloved buku detik detik nihh buat penunjang bljr snbt, bisa liat daftar isi + contoh soalnya yhh dm ajaaah
https://t.co/wIfN9yxzop","idLettice",560,"haaii maaf jbjb preloved buku detik detik nih tunjang ajar snbt lihat daftar isi contoh soal yhh dm saja",0
1405150315351928832,"@heistudie haaii maaf jbjb aku preloved buku detik detik nihh buat penunjang bljr snbt, bisa liat daftar isi + contoh soalnya yhh dm ajaaah
https://t.co/wIfN9yxzop","idLettice",560,"haaii maaf jbjb preloved buku detik detik nih tunjang ajar snbt lihat daftar isi contoh soal yhh dm saja",0
1405150315351928832,"@bodrexgen2 haaii maaf jbjb aku preloved buku detik detik nihh buat penunjang bljr snbt, bisa liat daftar isi + contoh soalnya yhh dm ajaaah
https://t.co/wIfN9yxzop","idLettice",560,"haaii maaf jbjb preloved buku detik detik nih tunjang ajar snbt lihat daftar isi contoh soal yhh dm saja",0
1405150315351928832,"@heistudie @taekoomy @sbmptnfess haaii maaf jbjb aku preloved buku detik detik nihh buat penunjang bljr snbt, bisa liat daftar isi + contoh soalnya yhh dm ajaaah
https://t.co/wIfN9yxzop","idLettice",560,"haaii maaf jbjb preloved buku detik detik nih tunjang ajar snbt lihat daftar isi contoh soal yhh dm saja",0
1405150315351928832,"@everydaywithdiz haaii maaf jbjb aku preloved buku detik detik nihh buat penunjang bljr snbt, bisa liat daftar isi + contoh soalnya yhh dm ajaaah
https://t.co/wIfN9yxzop","idLettice",560,"haaii maaf jbjb preloved buku detik detik nih tunjang ajar snbt lihat daftar isi contoh soal yhh dm saja",0
1405150315351928832,"@piluaja25304054 haaii maaf jbjb aku preloved buku detik detik nihh buat penunjang bljr snbt, bisa liat daftar isi + contoh soalnya yhh dm ajaaah
https://t.co/wIfN9yxzop","idLettice",560,"haaii maaf jbjb preloved buku detik detik nih tunjang ajar snbt lihat daftar isi contoh soal yhh dm saja",0
1405150315351928832,"@Sambatnomor1 haaii maaf jbjb aku preloved buku detik detik nihh buat penunjang bljr snbt, bisa liat daftar isi + contoh soalnya yhh dm ajaaah
https://t.co/wIfN9yxzop","idLettice",560,"haaii maaf jbjb preloved buku detik detik nih tunjang ajar snbt lihat daftar isi contoh soal yhh dm saja",0
1405150315351928832,"@scaItherl haaii maaf jbjb aku preloved buku detik detik nihh buat penunjang bljr snbt, bisa liat daftar isi + contoh soalnya yhh dm ajaaah
https://t.co/wIfN9yxzop","idLettice",560,"haaii maaf jbjb preloved buku detik detik nih tunjang ajar snbt lihat daftar isi contoh soal yhh dm saja",0
1405150315351928832,"@pxxkim @sbmptnfess haaii maaf jbjb aku preloved buku detik detik nihh buat penunjang bljr snbt, bisa liat daftar isi + contoh soalnya yhh dm ajaaah
https://t.co/wIfN9yxzop","idLettice",560,"haaii maaf jbjb preloved buku detik detik nih tunjang ajar snbt lihat daftar isi contoh soal yhh dm saja",0
1405150315351928832,"@DZ020323 haaii maaf jbjb aku preloved buku detik detik nihh buat penunjang bljr snbt, bisa liat daftar isi + contoh soalnya yhh dm ajaaah
https://t.co/wIfN9yxzop","idLettice",560,"haaii maaf jbjb preloved buku detik detik nih tunjang ajar snbt lihat daftar isi contoh soal yhh dm saja",0
1405150315351928832,"@cheercute_00 haaii maaf jbjb aku preloved buku detik detik nihh buat penunjang bljr snbt, bisa liat daftar isi + contoh soalnya yhh dm ajaaah
https://t.co/wIfN9yxzop","idLettice",560,"haaii maaf jbjb preloved buku detik detik nih tunjang ajar snbt lihat daftar isi contoh soal yhh dm saja",0
1405150315351928832,"@divahelmi haaii maaf jbjb aku preloved buku detik detik nihh buat penunjang bljr snbt, bisa liat daftar isi + contoh soalnya yhh dm ajaaah
https://t.co/wIfN9yxzop","idLettice",560,"haaii maaf jbjb preloved buku detik detik nih tunjang ajar snbt lihat daftar isi contoh soal yhh dm saja",0
1405150315351928832,"@seemaeyes haaii maaf jbjb aku preloved buku detik detik nihh buat penunjang bljr snbt, bisa liat daftar isi + contoh soalnya yhh dm ajaaah
https://t.co/wIfN9yxzop","idLettice",560,"haaii maaf jbjb preloved buku detik detik nih tunjang ajar snbt lihat daftar isi contoh soal yhh dm saja",0
1405150315351928832,"@_sweetieight haaii maaf jbjb aku preloved buku detik detik nihh buat penunjang bljr snbt, bisa liat daftar isi + contoh soalnya yhh dm ajaaah
https://t.co/wIfN9yxzop","idLettice",560,"haaii maaf jbjb preloved buku detik detik nih tunjang ajar snbt lihat daftar isi contoh soal yhh dm saja",0
1415273049012666368,"minder bgtt liat anak 2023 buat snbt","fatmameliaaa",21,"minder banget lihat anak snbt",0
1467897779632570368,"@togomigi @sbmptnfess kayak sbm tapi sekarang diubah menjadi snbt","kouxq",56,"kayak sbm ubah jadi snbt",0
1560912441097474048,"@nickledoen @ranniiee_ kalo yang brain academy engga ada syaratnya seingetku kak. kalo yang to snbt tag temen sama share aja kak","lolossnbt2023",701,"kalo brain academy enggak syarat seingetku kak kalo tapi snbt tag teman share saja kak",0
1286326135828017152,"offense aku sepuasnya kalian semua suci aku penuh dosa, keterima fti itb jalur snbt (hoki) actually sucks. aamiin paling serius -nadin amizah https://t.co/dkq3wusbxh","anakmamanurr",655,"offense puas suci penuh dosa terima fti itb jalur snbt hoki actually sucks amin serius nadin amizah",0
1422058292126183424,"LAHHHHH????? GUE KEMANA AJA SIE, DAFTAR TO SNBT LUPA DIKERJAIN, MANA ITU TO BULAN OKT KEMAREN😭😭😭😭","asazuha",43," gue mana saja sih daftar tapi snbt lupa dikerjain tapi bulan okt kemarin😭😭😭😭",-0.373507057546145
1546049211778867200,"Gue ngitungin mingguan gue ampe akhir dec 22 Bakal kekumpul 2,100 trs uang jajan ke sekul perminggu 50k kira” totalnya 2,450 TP MASI KURANG BUAT BELI GITAR LISTRIK AU AH BELI GITARNYA ABIS SNBT AN AJA Yuk bisa yuk seller” jual bulk on3g1ngek yg masuk Akal Dan isinya benefitical","terraawrr",47,"gue ngitungin minggu gue sampai akhir dec bakal kumpul terus uang jajan sekul minggu kira total tapi masih kurang beli gitar listrik au ah beli gitar habis snbt an saja yuk yuk seller jual bulk ongngek yang masuk akal isi benefitical",0
1558781020299984896,"no offense but keterima FK UNPAD jalur SNBT 2023 actually sucks https://t.co/Obd4J1yNga","dkeyvna",358,"no offense but terima fk unpad jalur snbt actually sucks",0
1218717725662441472,"@fauzanfess Belum tau nder soalnya pake sistem baru (snbt)","Gatauuukkz",10," tau nder soal pakai sistem baru snbt",0
1546508285099921408,"lohh ini apa emg gr2 aku ga aktif twitter trs ketinggalan?? emg contoh soal snbt udah keluar??","aleciuuu",183,"loh memang gr enggak aktif twitter terus tinggal memang contoh soal snbt sudah keluar",0
1526187439131611136,"@jihanicorn hari ini aku seneng bgt makji, aku bisa beliin barang barang buat keluarga ku make duitku sendiri yang bnr bnr aku kumpulin dikit dikit dan aku juga bisa langganan aplikasi belajar wkkwkwk aku seneng bgt doain aku biar lolos ujian snbt tahun depan ya makjii, i love u💗","buluu_ulat",57,"hari senang banget makji belikan barang barang keluarga ku maka duit benar benar kumpulin dikit dikit langgan aplikasi ajar wkkwkwk senang banget doain biar lolos uji snbt tahun ya makjii love 💗",0.659090909090909
1453366962306752512,"bwt yg mw snbt bleh cbain https://t.co/p1aEnWxIho","booarchivez",22397,"buat yang mau snbt boleh cbain",0
2508657594,"[Biaya] MITOS BIAYA KULIAH Apabila LOLOS SNBP dan juga SNBT 2023 | LEBIH MURAH ATAU LEBIH MAHAL?| https://t.co/qYF4ZA7QpI #Video #2023 #apabila #atau https://t.co/2rVrnYvDQQ","nolantv_viral",37,"biaya mitos biaya kuliah lolos snbp snbt murah mahal video ",0
1590005907382947840,"@sbmptnfess Snbt itu sebutan baru untuk aavva yah kawan2??? 🤨","togomigi",1,"snbt sebut baru untuk aavva ya kawan 🤨",0
1104600092596551680,"Mohon info cara cepet dapet duit halal untuk hal yang tidak terlalu berfaedah untuk masa depan saia (snbt itu) 🛐 https://t.co/K9vBdUGlM2","angel1825_",400,"mohon info cara cepat dapat duit halal untuk faedah untuk masa saia snbt 🛐",0
1539413978446635008,"day 9

• belajar snbt = done
• workout = done
• writing = done

Todays mood: 🥺

no documentation, coz ... ya males (?) wkwkw","orisonace",119,"day ajar snbt done workout done writing done todays mood 🥺 no documentation coz ya malas wkwkw",0
1140438446940413952,"@convomf kecewa sm diri sendiri bcs masih mencla mencle aja padahal snbt tinggal berapa bulan lagi","bbybrrs",907,"kecewa sama bcs mencla mencle saja snbt tinggal bulan ",0
1505764814701748224,"@wrzefanya @sbmptnfess Snbt nanti tuh ada kayak materi biologi, ekonomi, dlll gitu ngga sih?","tumaimesoupaaas",8,"snbt tuh kayak materi biologi ekonomi dulu begitu enggak sih",0
1584858965795819520,"@sbmptnfess AKU NEMU LINK TIMELINE SNBT,SNBP dan lain sebagainyaaa gess
Mayan banget asli buat ngeset target
https://t.co/XN50mOStVU","Awannbdg",0," nemu link timeline snbtsnbp gess lumayan banget asli ngeset target",0
1143038293866471424,"p snbt anjeng","youweremypinata",22," snbt anjeng",0
1556119157066059776,"calon saingan snbt gw wkwkw https://t.co/YbXFC9cu9t","mawuefka",145,"calon saing snbt gue wkwkw",0
1533991221990789120,"pak kemendikbud tolong relase statment tentang soal snbt gw gak paham mesti bagaimanaa, PAK TOLONG INI SAYA ANAK SEMIGAP JDI BINGUNG MENDING STAY DI IPA APA LINJUR KARENA JUJUR SY MAU MASUK GIZI DISISI LAIN SY JG MAU STAY DI PSI SOSHUM (jurusan gw skrg)","hourlyjiez",0,"pak kemendikbud tolong relase statment soal snbt gue enggak paham mesti bagaimanaa pak tolong anak semigap jadi bingung mending stay ipa linjur jujur saya masuk gizi sisi saya juga stay psi soshum jurus gue sekarang",0
1201839720562429952,"w bc snbt jadi sanbat/sambat","fujihakana",61," baca snbt jadi sanbatsambat",0
1551893646231760896,"yg udh beli buku snbt ada yg bentu soalnya mirip-mirip yg dikasih kemdikbud gakk??","psiUI23",288,"yang sudah beli buku snbt yang bentu soal miripmirip yang kasih kemdikbud enggak",0
1356630983852904448,"L for lesti ,L for lolos snbt 2023 hehe aammin!🥳","estesmatcha11",675," for lesti for lolos snbt hehe aammin🥳",0
1394623230023929856,"lama lama gue ikutan mules jg ngeliatin tulisan h - berapa snbt","ddh4naa",56," gue ikut mules juga lihat tulis snbt",0
1309920540853821440,"gue liat spoiler tugas snbt udh puyeng sendiri https://t.co/CPPCXuhxdC","pletyroch",438,"gue lihat spoiler tugas snbt sudah puyeng ",0
1323909435559849984,"nangis bgt stlh liat cth soal snbt dri bp3😓","whopsieedaisyy",12,"tangis banget setelah lihat cth soal snbt dari bp😓",-0.0805860805860806
1371598356418498560,"@sbmptnfess gweh semigap nii, pagi-siang collyeah, trs jam 6-8 belajar sama nugas collyeah 8-11 snbt dah, tapi kadang kalo kaga ada tugas collyeah semaleman dah snbt","penyepongSJW",3,"gweh semigap ini pagisiang collyeah terus jam ajar nugas collyeah snbt deh kadang kalo kagak tugas collyeah maleman deh snbt",0
1145123964940718080,"Part sebelumnya ( 1 sampai 31 ) sudah bisa diakses di bawah ini yaa.

Udah ada translasi dan pembahasan tentunya

""Penalaran Matematika SNBT 2023""  
https://t.co/12QZftcWoR","bahassoalfess",45287,"part akses bawah ya sudah translasi bahas nalar matematika snbt",0
1512177610000068608,"Pengen nangiss gilaa snbt sisa 190 hari lagi :((,mana blom ngerti apa apa","favoooacc",211,"pengin tangis gila snbt sisa hari belum erti ",0
1558017571596615680,"@sbmptnfess karena tahun depan udah ganti jadi snbt kurang tahu kalau itu, tapi kalau aku angkatan 21 tahun ini semigap pertama kemarin cuma aktifin verval nisn sama nunggu info biasanya kalau ga bulan november-desember","xrndgsjax",25," tahun sudah ganti jadi snbt kurang tahu angkat tahun semigap pertama kemarin aktifin verval nisn tunggu info enggak bulan novemberdesember",0
1457299636389965824,"i'll take snbt next year, going to my dream college, starting new life","cheejsy",432,"ill take snbt next year going tapi my dream college starting new life",0
1351135327814086656,"@Levronzy Baik kak, makasih untuk infonya, saya baru tau info ini hari ini, jadi bisa buat jaga² klo emang harus validasi biar ngga terlalu mepet sama jadwal SNBT nya","Ichtaca_",1,"baik kak terima kasih untuk info baru tau info hari jadi jaga kalo memang validasi biar enggak mepet jadwal snbt nya",0
1546457755703480320,"h-191 snbt","summareucon",0," snbt",0
1412062562150096896,"nasib semi gap, pulang kuliah - nugas (kalau ada) - ikut tryout/belajar buat snbt begitu terus sampai gila 🥰","bielsukaprim",294,"nasib semi gap pulang kuliah nugas ikut tryoutbelajar snbt terus gila 🥰",0
1324168385538617344,"Sosialisasi snbt kapan siii","chezeeswt",1149,"sosialisasi snbt sih",0
1491398091085606912,"Tiap hari mikirin “kapan ya sosialisasi snbt yang infonya bakal fix banget itu” huft 😔","wheresthepears",0," hari pikir ya sosialisasi snbt info bakal fix banget huft 😔",-0.146058091286307
1145123964940718080,"🚨🚨--SNBT / UTBK 2023--🚨🚨
📝Penalaran Matematika Part 33📝

Terinspirasi dari SAT (scholastic aptitude test). Bisa kalian gunakan untuk latihan persiapan Tes Potensi Skolastik.

Cobain dulu yaa sambil nunggu pembahasannya! 

#studytwt #snbt #ambistwt https://t.co/GCWE3m1PQp","bahassoalfess",45287,"🚨🚨snbt utbk 🚨🚨 📝nalar matematika part 📝 inspirasi sat scholastic aptitude test guna untuk latih siap tes potensi skolastik coba ya tunggu bahas studytwt snbt ambistwt",3.17478005865103
1474012299941736448,"Pppp spill sumber latsol snbt kalian dongg","santamaungambis",79,"p spill sumber latsol snbt dong",0
1368564983110402048,"Mari sat set agar list segera kecentang biar ga kepikiran mulu mau bljr snbt dan berujung menghambat 👍","waffelzii",158,"mari sat set list centang biar enggak pikir mulu ajar snbt ujung hambat 👍",0.522114347357066
1444550386140860416,"@BP3_Kemdikbud Yg SMA nya soshum menangis melihay snbt tahun depan ;(","Rizalxyn",6,"yang sama nya soshum tangis melihay snbt tahun ",0
1587801368885985280,"lolos smb/snbt 🤲 https://t.co/oPY6pw5GDO","felicitasole",654,"lolos smbsnbt 🤲",0
