author_id,tweet,username,follower
1587790897428955137,"@kutangtau halo aku jual sharing pahamify untuk utbk/snbt 2023 nii, bisa dm yaa! https://t.co/8Y5RE8ELn3",daretobuyy,1
1587790897428955137,"@pawjoo halo aku jual sharing pahamify untuk utbk/snbt 2023 nii, bisa dm yaa! https://t.co/navD7HvHa5",daretobuyy,1
1465207008643092480,"Untuk SMA / kelas 12 yang mau persiapan SNBT dari sekarang, paket ruangguru yang RUANGBELAJAR juga recommended banget! 

More info langsung DM ya, jadi ruangbelajar cocok untuk yang suka belajar secara mandiri &amp; ada #PELATNASUTBK 🙌🏼

#zonauang #zonaBU #zonaba #zonajajanᅠᅠᅠ",EcRuangguru,34
1426192975520944131,@itbfess Balas di snbt tahun depan ajj,haicallmebabyy,277
1587790897428955137,"@nanamicums halo aku jual sharing pahamify untuk utbk/snbt 2023 nii, bisa dm yaa! https://t.co/9VB6OCD34f",daretobuyy,1
1534533961535598592,Pengen tahun depan LOLOS SNBT AAMIIN🤲 https://t.co/79RN9SvoJ6,pawjoo,281
1587790897428955137,"@calestialone halo aku jual sharing pahamify untuk utbk/snbt 2023 nii, bisa dm yaa! https://t.co/40LdcLm64z",daretobuyy,1
1565139294301605888,"Ga estetik bgt namanya snbt, sbmptn ttp best",kutangtau,192
1565139294301605888,"Anjer, 3 tahun ditemenin sbmptn dan gua baru tau sbmptn diganti jadi snbt",kutangtau,192
1581585899175149568,"@goatedgrad feel sooo unmotivated these days. but thankuu for replying this, let's fight for snbt next year!",herewithna,132
1523315950828724224,temen2 disini ada yang pake mipy tidak untuk bljr snbt? klo blh tau pake paket yang mana ya..,O2LMKC,79
1264134250724421632,cuma gue idol yang semangat snbt demi mendapatkan ugm https://t.co/qfpBx5gQfx,ericreveries,60
1298277472903995392,"@sbmptnfess Udh biarin ajaa, lagian besok yg jadi musuh kalian bukan mereka yg mau coba lgiii tp soal-soal snbt yang bakal jd musuh kalian. Fokus belajar ajaa udah.",dyynml,128
1449161617673838593,@starfess Karena SBMPT udh jadi SNBT,ujujoa,78
1590619108059451392,"Yuk berlatih...

Tulis jawaban kamu di komentar ya..🔥🔥

#tesskolastik #potensikognitif #masukptn #snbt #2023 https://t.co/JepcdWiGYb",AkademiBrave,0
981386948572073984,"@buchyinoppa @sbmptnfess kamu skrng kuliah ga? kalo engga berarti fullgap, kalo kuliah tapi mau ikut snbt lagi semigap",yhaakiennn,693
1251534072918102017,@buchyinoppa @sbmptnfess Kalau kuliah dan pengen snbt thn depan(semigap) terus udah ga aktif harus validasi nder. Kalau fullgap kyknya ga perlu deh,noninoninooo,444
1145123964940718080,"⚡️ “Penalaran Matematika SNBT 2023” by @bahassoalfess 
Updated sampai part 32

https://t.co/12QZftcozj",bahassoalfess,45287
1378587743081533443,"Berangkat kepagian, lewatin smp, liatin temen bikin ppt, try out snbt dadakan. 😊 https://t.co/4s1c4RaBAz https://t.co/Pa78M7T3bI",bleumaerine,124
1548153227379900417,@sbmptnfess thanks sender! semangat buat pejuang snbt 2023 khusunya para gapyear🌷🤍,eaosle,784
1205629250423779328,🎓 Anak yang udah keterima snm ang 22 boleh ikut snbt tahun depan ngga ya? Secara penyelenggara masuk kuliah bukan ltmpt lagi apakah peraturannya masih sama?,sbmptnfess,541942
336893914,Udah diganti namanya jadi SNBT https://t.co/A3gt1IokmQ,jidiru,209
1509333911494533123,"INII KENAPA TWT TENTANG AU, OUTFIT MALAH LEWAT DI AKUNKU YANG INI, TERUS AKUN SATUNYA MALAH YANG LEWAT TENTANG SNBT AKUU KEKK 😭😍😔🤔☺😞",lylacvinee,342
1287762329715630080,"aku gatau cara penilaian snbt, tapi kalo di mata sbm ini udah masuk kategori standar bagus nder😬 https://t.co/Gdm5IBtFzs",bbokiwari,115
1513837798675333121,"MINJI said she wants to take the snbt test on 2023, next year. She's targetting for unair due to her bf will, reporter tells. https://t.co/8TQLQX7caU",beIajarl,1549
1550646743812804608,"DI HAJAR SAMA UTS, DI HAJAR SAMA UKK, LOMBA,  PROJECTS, PERSIAPAN SNBT,TUGAS,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA😭😭😭",studka,4
1205629250423779328,"👨‍🎓 What do you guys think about anak angkatan 22 yang mau snbt lagi tahun 23 karna penasaran atau mau ganti kampus cuman gak yakin bakal diambil juga kalo lolos????? ada salah satu selebtwit yang udah di UI tapi mau pindah ke Unair dan followers""nya pada ngedukung 😒",sbmptnfess,541942
1554764663451029504,contoh soal snbt udh keluar ya?,medlverz,124
1145123964940718080,"📌Video Bahas Soal
🚨 SNBT / UTBK 2023
📝Penalaran Matematika Part 32

Terinspirasi dari SAT (scholastic aptitude test) subtes Math yang ada di negeri sebrang. 

#studytwt #snbt #ambistwt https://t.co/X89OU69YS6",bahassoalfess,45287
1480378920398573568,"guys yang gapyear boleh sharing"" materi ga? boleh tag atau apa gitu. Nanti aku dm, lagi butuh temen juga soalnya buat SNBT https://t.co/dd6r2uYRla",dxkysd,323
1322019339650826241,proud of myself for getting the 109th rank out of 700+ participants during TO SNBT NF :d,hoeemad,93
1572620090759315456,"2023 sungtaro unit, wayv cb, aku lolos snbt, Aamiin 🙏 https://t.co/DZQiJdUezF",hongbacang,77
1115007611714162688,Sedang mengstudy bahasa inggris for SNBT 2023 🤭 https://t.co/KYdXQ7qfIq https://t.co/lIhCKnvSXp,sourvive,15421
1527423500973002753,SNBT = Stress Njing Butuh Turu https://t.co/PZ9n9ofdYy,Vangegegege,501
1201673806156161025,sch! kalian yang beli buku buat panduan snbt belinya yang manaa? terus mirip sama contoh soal yang dikasi bp3 ga? makasi,schfess,495888
1126864280685432832,gmn gmn ak mw bca keluh kesah klean stelah ngerjain treot SNBT #5,EdukaSystem,204464
1588718148874039296,"kalau nilai uasku jelek, bales di us &amp; snbt lah gila aja nyerah 😎",galaxoumas,178
1191151856703029248,"@qwertszzy HBD Wurr semoga sehat selalu, tambah pinte, sama tahun depan lolos snbt ya🥳",Wkakakaazka,1193
1481445467016024071,"@efpsiuwiw23 Aamiin, semoga doanya kembali ke kamu juga yaa😊. Taun depan kita lolos SNBT sama sama",qwertszzy,111
1587015501309390848,kalo sosialisasi snbt diundur ke januari gue gebrak meja panitianya 😡,niyyayaa,49
1426449442958233605,"Gapyear! Sender lagi mencari mutual buat berjuang bareng dan berbagi info tentang snbt 2023, kalau kalian tertarik rep aja yaa, nanti aku follow, terima kasih.",gapyearfess,39603
1046250236094513154,"duh deg2an banget da snbt, soalnya kompleks apalagi kognitif.. SEBENERNYA SEMWA EMANG SUSA TAPI KOGNITIF NEEDS TO CALM THEIR TITSSSSS",paocarabubu,371
1499584174847856640,"@mondetin kak, nanya dong, misalnya ga lolos snbt? kira kira masih sempat ga yah daftar univ swasta? :(",Ren_110705,0
1405086675542286340,apa gue ikut snbt aja ya https://t.co/jI2Pr9GDwy,fuckchemisty,665
1535738341056221184,"WTS WTB PRELOVED WANGSIT 2022 LIKE NEW BERSIH ORI💗

banyak bonus + harga langsung kasih aja di dm nanti kita nego berapa ajaa under 100k juga oke🫶🏻

tags; preloved wangsit soshum the king UTBK SBMPTN SNBT 2023

#zonauangᅠ #zonajajan #zonaba #snbt #WTS https://t.co/DCu3ZfHqNB",wtswangsit,5
1554032663278673922,pengen lolos snbt 2023 di pilihan pertama.,faasdyy,986
1236996113514655745,kapan semua tugas ini berakhir agar aku  bisa fokus snbt,geesalvs,20
1271365087832322050,"Kakak mau ngasi tau kalo Kamu bisa loh punya tutor privat buat bantu Kamu memahami materi pelajaran dan ngerjain soal-soalnya. Bahkan mereka bisa bantuin kamu ngerjain soal latihan buat persiapan UTBK/SNBT juga 🥰 

Tutor privatenya bisa minta ke Edumin lewat DM ya 😉",widyaedutech,13002
1205629250423779328,👩‍🎓 Ada gak ya anak 03l yang masih berjuang buat snbt tahun depan? Temenan yukk sender takut banget ketuaan sendiri soalnya nanti temen temen sender udah pada semester 5😔😔,sbmptnfess,541942
1587790897428955137,"@nanamicums halo aku jual sharing pahamify untuk utbk/snbt 2023 nii, bisa dm yaa! https://t.co/H9WykKLAi0",daretobuyy,1
1370165309504589827,no offense but keterima FSRD ITB jalur SNBT 2023 actually sucks https://t.co/dl7am3RwdN,piluaja25304054,0
18040227,https://t.co/dKvge0jMD0 : Okezone Goes to School Day 2: 4 Macam Tes yang Diuji dalam SNBT https://t.co/oZYLVUkaqQ,RatnoWistu,461
1582004068872245249,"gais share jadwal belajar kalian dong,,,lagi bingung banget buat ngatur waktu waktu belajar mapel sekolah, persiapan snbt sama persiapan mandiri 😣",bukanmellllliza,0
1264054297286737920,@collegemenfess Snbt taun depan udah ada jadwal tetap nya belum???,rlyarri,346
1046084008742801408,"[cm] ada yg kuliah jurusan statistika ga, susah ga sih mau nyoba lagi snbt tahun depan rencana mau ngambil itu",collegemenfess,1084832
1301005390100922368,"Halo, aku tasya lagi cari temen buat ambis SNBT 2023 bareng dan aktif hihi

About me: 
Tasya
She/her
Gapyear 
Soshum/Saintek (labil)

Bantu rt/like ya, thank you!
#moots #studytwt #studyacc #AMBISVERS",versatilejake,4
1501082090476957701,"@owreeows nder kamu rajin bgt🥲👍🏻

barangkali mau ikutan persiapan intensif SNBT dari @schfess kolaborasi sm ITB, live class seminggu 2x @120menit hanya 450K buat 6 bulan🙏🏻 https://t.co/8zcv2hLdVd",almapitta,150
927161270465282048,@schfess Abis pengumuman snbt,excellent100000,0
1574204563887837184,"@sourgrapes444 Dm aku kak. Ada juga akun sharing mulai dari 150k aja.

Free TO premium untuk persiapan SNBT yah",Alaarasa,8
1331982281460785154,Snbt harus nerima aku tahun depan 🤗,aknmnzzz,57
1205629250423779328,"👨‍🎓 SNBT, S nya stresss belajarrr udh h-berapa inii busett",sbmptnfess,541942
1543101050445770753,"wkwk ga ada nama gue, nt lagi wkwk kocak bgt. Gapapa deh, Juni dpan dpat selamat lulus snbt di pendok nya kan ya @UnandOfficial https://t.co/sesdc9lLnP",leastxxxa,139
1205629250423779328,👨‍🎓 Kalo liat info SNBT 2023 dimana ya? Udah ada penjelasan nya belom sih makasi sebelumnya 🙏,sbmptnfess,541942
1587790897428955137,"@rosejmary halo aku jual sharing pahamify untuk utbk/snbt 2023 nii, bisa dm yaa! https://t.co/7ZiiEKjgIh",daretobuyy,1
1587790897428955137,"@nare_study halo aku jual sharing pahamify untuk utbk/snbt 2023 nii, bisa dm yaa! https://t.co/GUPxwbl5tX",daretobuyy,1
1205629250423779328,🎓 Ada gak yg beneran belajar otodidak buat snbt kali ini? boleh spill gaa kalian belajar dari sumber mana aja? Thanks in advance:)),sbmptnfess,541942
75230350,Okezone Goes to School Day 2: 4 Macam Tes yang Diuji dalam SNBT : Okezone Edukasi https://t.co/OSbrkZ3Vil,za2ng2509,69
1587014354553417728,"🕊 hi, im alea! and im new to #studytwt im looking for moots especially pejuang snbt semi/gapyear 😚😚😗

: ̗̀➛ you can call me alea
: ̗̀➛ 04L semigap soshum
: ̗̀➛ ENFT
: ̗̀➛ she/her

rep to be moots!! :D &lt;33 🌷💐
rt and like will be appreciated🤍
#ambisverse #snbt #utbk2023 https://t.co/JEPueBDp3N",zaleawashere,18
1549926746006630401,Tbtb gue kepikiran mau jdiin kesmas di pil. 2 utk snbt nnti ☺️,gia_notes,681
1587790897428955137,"@hellotiww halo aku jual sharing pahamify untuk utbk/snbt 2023 nii, bisa dm yaa! https://t.co/Or3ic6eBHv",daretobuyy,1
1587790897428955137,"@norinorw halo aku jual sharing pahamify untuk utbk/snbt 2023 nii, bisa dm yaa! https://t.co/1uc8q4AqjP",daretobuyy,1
1587790897428955137,"@hiimull halo aku jual sharing pahamify untuk utbk/snbt 2023 nii, bisa dm yaa! https://t.co/fceV81d8lm",daretobuyy,1
1587790897428955137,"@wakulolosnbt23 halo aku jual sharing pahamify untuk utbk/snbt 2023 nii, bisa dm yaa! https://t.co/x4B1qwhMBf",daretobuyy,1
1587790897428955137,"@miinjiinn halo aku jual sharing pahamify untuk utbk/snbt 2023 nii, bisa dm yaa! https://t.co/NkwGEEoRRN",daretobuyy,1
1587790897428955137,"@somedyww @cherisheju halo aku jual sharing pahamify untuk utbk/snbt 2023 nii, bisa dm yaa! https://t.co/HndDnyayvL",daretobuyy,1
1587790897428955137,"@faasdyy halo aku jual sharing pahamify untuk utbk/snbt 2023 nii, bisa dm yaa! https://t.co/lkMbWGlIzP",daretobuyy,1
1587790897428955137,"@efpsiuwiw23 @qwertszzy halo aku jual sharing pahamify untuk utbk/snbt 2023 nii, bisa dm yaa! https://t.co/IzGDb7ZhLa",daretobuyy,1
1587790897428955137,"@peachisseul halo aku jual sharing pahamify untuk utbk/snbt 2023 nii, bisa dm yaa! https://t.co/RHwMG2ZPnG",daretobuyy,1
1587790897428955137,"@bulgarfia halo aku jual sharing pahamify untuk utbk/snbt 2023 nii, bisa dm yaa! https://t.co/XAXQKvBE0N",daretobuyy,1
1587790897428955137,"@kylaakry_ halo aku jual sharing pahamify untuk utbk/snbt 2023 nii, bisa dm yaa! https://t.co/1sBudgQdHc",daretobuyy,1
1587790897428955137,"@blvuetale halo aku jual sharing pahamify untuk utbk/snbt 2023 nii, bisa dm yaa! https://t.co/iTtD1UXiA8",daretobuyy,1
1587790897428955137,"@heresuperf halo aku jual sharing pahamify untuk utbk/snbt 2023 nii, bisa dm yaa! https://t.co/RdtAdr0pAp",daretobuyy,1
1552023900187344896,"20. @lulus_snbt 
     ↳ 25 - 30 november https://t.co/eXdQx1KmGR",cystudie,163
1255899663535714304,Pliss lah gw tuh pingin fokus belajar snbt. Tapi gw selalu dilibatin dalam kegiatan anak2 kelas mulu 😑,cozimtheprince,92
1410226851272744961,"L for Lesti, L for Lolos snbt '24 https://t.co/fbK13nvihc",nbehavieor,101
1438885164931710980,mending langganan les online yang mana yaa buat snbt?,maystval,867
1587790897428955137,"@siapperangg @hiimull @ranniiee_ halo aku jual sharing pahamify untuk utbk/snbt 2023 nii, bisa dm yaa! https://t.co/YFPWxQwNaf",daretobuyy,1
1587790897428955137,"@lucopan halo aku jual sharing pahamify untuk utbk/snbt 2023 nii, bisa dm yaa! https://t.co/a2Z2OirmeB",daretobuyy,1
1255901420148031494,"💥PREDIKSI SOAL TES SKOLASTIK SNBT 2023💥

#bimbelpropasquin #SNBT2023 #tesskolastik #potensikognitif #penalaranmatematika https://t.co/c5kA94H2VD",QuinPropas,9
1168790999448965128,tips belajar buat snbt gmn yh fren,ReniAprita3,15
1555844707603083264,"H-2 menuju event Try-Out UTBK SNBT 2023.

Siapkan dirimu menghadapi SNBT 2023 dan raih total hadiah jutaan rupiah bersama Bimbingan Belajar Q-Up.
Informasi : 0812-1275-3298 (WA)

Link pendaftaran : https://t.co/FA6eh4r69I

#tryoutgratis #tryoututbk #snbt #snbt2023 #tps2023 https://t.co/YA6oSseZ79",bimbelq_up,1
1590592606656172032,"Ada kah di sini yang sedang belajar untuk SNBT? Semangat ya! Kalau punya pertanyaan terkait materi, mention kakak aja :)",Kak_Axel,0
1096957240597069824,@ranniiee_ @hiimull aku kutuk kmu jadi cbt snbt maukah maniez??????,siapperangg,192
1585581680739618817,"Pendaftaran sudah ditutup ya🙌🏻
Sampai ketemu di TO SNBT Air-LANGGA Batch selanjutnya 😉👋🏻",bmb_airlangga,252
1096957240597069824,@hiimull @ranniiee_ udah cape nunggu sosialisasi snbt lom ada kabar🤾‍♀🤾‍♀🤾‍♀🤾‍♀🤾‍♀,siapperangg,192
1116638524218851330,@schfess (kalau kamu ikut snbt),ituseungmin,631
1410972982231535616,SNBT 2023 masih menggunakan metode IRT?,quark_privat,71
938726967385272320,"📌Live Class Kamis Gratis📌

📚 Penalaran MTK SNBT 2023: Penerapan MTK pd Bidang Ilmu Lain
📅 Kamis, 10 Nov 2022
🕖 Pukul 19.00 WIB

GRATIS DI APLIKASI &amp; YOUTUBE PAHAMIFY

Utk android user, masuk ZOOM lewat link https://t.co/ba7k69vtM9

#TenangAjaAdaPahamify
#LiveClassBikinPaham https://t.co/7XCiFxoalB",pahamify,190187
1432929376551596041,Bagaimana study snbt nya lancar???,nare_study,1398
1410315487632891948,"Temen-temen aku lagi jual akun Ruangguru SMA+UTBK/SNBT private 450 ribu, sharing di 250k ya aktif sampai Juli 2023. Bisa dicicil ya,dm aja kalo minat yaaa

#zonauang #zonajajanᅠᅠᅠ",Gulugul85896365,35
1590381590261403649,info tryout snbt yang ada video pembahasan nya dongg,heresuperf,0
1525398991802085376,"Selamat memperingati Hari Pahlawan 💪
#kursusgambar #belajargambar #lesgambar #portofolio #gambar #karya #studioartmagic #snbp #snbt #mandiri #desain #dkv #despro #interior #seni #ptn #jurusan #animasi #kriya #mahasiswa #ptn #10november #tutorial #tips #trick #haripahlawan https://t.co/YG7tPXIkWy",studio_artmagic,79
1470801525647708161,ok ntar nonton (((apa itu belajar? apa itu SNBT?))) https://t.co/UAzFNBFqhB,blvuetale,6
1574204563887837184,"@swingswo @sbmptnfess Kak, aku ada sharing snbt ruangguru 150k kalo mau😭🙏",Alaarasa,8
1433198125720563716,"Wts wangsit tps 2022, 65k (fixed price) 
Dom jogja

#WTS #wtb #wangsit #snbt",julehale,0
1533651508780482561,"@Askrlfess Info Tips &amp; Trik SNBT
Bisa join ya
https://t.co/KdqG1ITWcv",viercevirgooo,0
1533651508780482561,"@glistengolden Info Tips &amp; Trik SNBT
Bisa join ya
https://t.co/KdqG1ITWcv",viercevirgooo,0
1405812520212844549,"Hi! Aku anak gapyear 22, lagi cari temen pejuang SNBT 2023, yukk kita mutualan

about me:
• gapyear 22
• saintek
• 04L
• panggil aku 'kay' 

yang lewat, bantu like, rt yaa, nanti aku fb, thank you!! 
#studytwt #AMBISVERSE #studyacc",kylaakry_,151
1533651508780482561,"@ssukacokelat Info Tips &amp; Trik SNBT
Bisa join ya
https://t.co/KdqG1ITWcv",viercevirgooo,0
1495044656865837056,@yjmdisc lorde wag mo kalimutan snbt,kkaikmj,182
1533651508780482561,"@chrisknowlee_ Info Tips &amp; Trik SNBT
Bisa join yaa
https://t.co/KdqG1ITWcv",viercevirgooo,0
1249206283195965441,😍sudah tidak takut lgi menghadapi snbt🤩 https://t.co/eLjPDF6EpV,viiiinnnaaa,11
1357283720244334592,"@sbmptnfess aku semigap, belajar snbt pake wangsit yang ini 
https://t.co/7VjXMOpQXG",suckchi,738
1590549255802224640,"halo aku manusia gapyear yang baru buat studyacc nih ayo temen-temen pejuang SNBT 2023 kita mutualan!!!

about me: 
• u can call me sava, sav, or va
• 03L
• Gapyear²²
• soshum

yukk yang lewat ini boleh rt yaa, rep aja nanti aku fb #studytwt #studyacc",bulgarfia,221
1533651508780482561,"@sbmptnfess Tips &amp; Trik SNBT
Bisa join grup yaa
https://t.co/KdqG1ITWcv",viercevirgooo,0
1501049714439237632,"Documentary of my study progress. 
ೃ⁀➷ 101122 ʕ·͡ˑ·ཻʔ

Study All SNBT Subtest,
Materials : Try Out! All Subtest.
Note : no comment. My finger's typing can't explain.
Me : math and eng, i can only express with emot 😄😀😃 /😭😣😔😤 https://t.co/UFkEQD25H0",peachisseul,174
982199071954710528,"Yang kelas 12 atau gap year 2 tahun, yg mau ikut tips&amp;trik lolos SNBT 2023 bisa dm atau bisa langsung hubungin https://t.co/jt7sMQpurd 

#zonauangᅠ #snbp #kuliah https://t.co/4SxthnlT8T",repiaul,62
1250794808148254720,@somedyww kalo snbt lagi nanti aku masuknya astronomi itb donk😇,cherisheju,363
1325942916922048512,"@qwertszzy HAPPYY BIRTHDAAYY, WURR!! SEMOGA LOLOS SNBT'23, AAMIIN🥳🤗💗💗",efpsiuwiw23,782
1554032663278673922,pengen lolos snbt 2023 pokoknya,faasdyy,986
1412066443118616579,@cherisheju ikut snbt 2023 berarti,somedyww,86
1273156736745160704,"Q: Bisa akses fitur apa aja ya min? 🤔

A: 
- 50x Tryout Intensif SNBT UTBK 2023 
- Latsol sepuasnyaaa di bank soal 
- Materi2 pelajaran/UTBK di fitur video belajar
- Tryout Instan
- Pembahasan di setiap TO
- Nilai sesuai IRT
- Capaian perkembangan hasil tryout",nfjuara,20202
1046084008742801408,[cm] sedih temen deketku tahun depan banyak yang mau ikut snbt :'))),collegemenfess,1084833
116979967,"@sbmptnfess Punyaaa dongg, terus pantengin Youtube channel kami untuk soal-soal SNBT + pembahasannya 😊.
https://t.co/4Be7TidnbQ",rbdigital_id,1752
1505193130429100036,@convomf lulus snbt,leejen_o_411,27
1464533791339388932,"@owreeows NAYYYY HAPPY BIRTHDAYYY!! HAECHAN UCAPIN JUGA NIH HAAPPY BIRTHDAY CANTIK GT WKWK, sehat sehat yaaa, bahagia selalu, sukses selaluuu, segala urusannya dipermudah dan dilancarkann, lolos SNBT 2023 di jurusan dan univ impian, all the best for you nayy!!💚💚💚",iwannabesucces,1732
947665777133363200,Wangsit buat snbt 2023 udah ada belom ya,miinjiinn,1373
1590536973382717440,"halo aku wa, semigap angkatan 22. ini akun baru, khusus buat ambis snbt 23. aku lg cari temen buat mutualan ngambis brggg, like atau reply aja yg mau mutualan nnti aku follo🙏

#studytwt #studyacc",wakulolosnbt23,20
1391535305497333762,contoh soal snbt udah dikasih kah gez,norinorw,298
1494996269898825729,No offense but keterima fkg ub snbt 2023 actually sucks https://t.co/ixGk1upLlD,hellotiww,506
1530829272436178944,"haloo semuanyaa, aku udah open order nihh! ayo dibeli sharing zeniusnyaa buat yg ambis utbk snbt, testi di shopee udah 300+ bisa liat testi di pinned yaw, kalo mau link tokonya boleh dm langsung aja yukk😍🥳 https://t.co/T5GFH1RZQ4",shiballsekiya,155
1534625167900803072,Udah bulan november tapi aku belom belajar snbt akkk tidakkkk,axereve,63
1201673806156161025,sch! buat belajar snbt mending fokus pahamin 1 subtes sehari dulu apa setiap hari belajar 4 subtes sekalian? ada saran?,schfess,495889
1221359891194896384,"kelas 10 : nangis krn osis, ngerasa diri ancur, bikin perubahan bgt masa skrg
kelas 11 : sakit krn makin rutin ke rs bahkan disuruh cuci darah
kelas 12 : nangis takut sm snbt, hahahihi, makan mixue, belajar sampe harus minum panadol https://t.co/p0a99K3AOs",caacicuu,37
1534625167900803072,Ngebut semua praktikum sama materi sampe uas biar bisa nyicil snbt https://t.co/D98eJN32td,axereve,63
1567327666130546688,"sahabatmu
Biar lolos kuliah bareng!

https://t.co/FmrXBTLK8h

#pakbudiapp #infosnbt #infoutbk #snbt2023 #infoptn
#masukptn #masukkampus #tesminatbakat #utbk #snbt #pendidikan #infopendidikan #tps2023 #infotembusptn #infobeasiswa
#smaganteng #smacantik #tessominatbakatonline",halo_pakbudi,39
1567327666130546688,"waktu, tenaga, uang, dan membuat orang tua mu sedih

✅Fitur lain https://t.co/1D6lSXQRyS
- Tes skolastik SNBT 2023 update terbaru
- Konsultasi dengan kakak kelas mahasiswa
- Konsultasi dengan dosen, psikolog pendidikan, dan motivator

👍Share, mention, dan kasih tau info ini ke",halo_pakbudi,39
1463342404501585921,"Pengen snbt 2023 pindah univ sklian kabur dari kakak🙏 soalnya gw gamau diribetin sama dia anjer fakkk dan ITB TERLALU WANGY WANGY KEOS JSJDHEJDBDBD. XJDJSJSJSNSNSNLEJAYYTT DSN BERGIJISISISISJSNDNDNSSSSJBSBDNNSNSNNS
AHAHAAAAAAAAAA",mzaiqazmi,421
1256427797163028480,ini ril kl ip gw semester ini jelek gw langsung ngebut belajar snbt taun depan deh 😔😔😔😔😔,disnrei,740
1393327243011641344,feeling gue taun depan gue lolos snbp atau snbt hukum unpad siii https://t.co/FPseWhyJ7F,bosquies,254
1354793403452538889,gw pusing banget sama snbt 😭,shinciqxx,23
805324519971831809,"UTS jelek bales di uas ❌
UTS jelek bales di SNBT ✅",xelozje,86
1563510636067561473,I'm lacking motivation to study for snbt rn alias tugasnya banyak bgt gak ngotak anj,raeemedstud,79
1445168982139437059,@KevinAdjisaka nugas sambil belajar snbt😭,owreeows,1351
1467895999708364801,"L for lolos UI jalur snbt 2023,Amiinnn https://t.co/KfLWm0IkdD",Shlshrmdni2,5
1372837580929048576,"udh ada contoh soal buat snbt gaa guys? ketinggalan info bgt 😢
#studyacc",thievsun,80
1299152791059931138,"Selamat Hari Pahlawan Nasional, 10 November 2022, Sobat Laskar!

Mari kita lanjutkan perjuangan para pahlawan yang telah berjuang di masa lampau! 
#SelasarKampus #HariPahlawan #HariPahlawan2022 #BeritaPendidikan #SBMPTN #SBMPTN2023 #SNMPTN #SNMPTN2023 #PTN #PTS #snpmb #snbp #snbt https://t.co/BCX244oJGu",selasarkampus,812
1227967738586357761,Cara menghadapi SNBT https://t.co/dTXBScw9tz,justiimalatsary,128
1427939969826398215,"Yuk Kak. (WTS Wangsit) Buku Wangsit Platinum SOSHUM 2023 nya, stok terbatas dan ready  tanpa harus pre-order yaa 🤗.
https://t.co/SXI19StnFL

https://t.co/CE4SQ5RV9x

#ambistwt #ambisverse #soshum #studytwt #zonajajan #wts #sbmptn #utbk #studyacc  #wangsit #snbt #bukusnbt https://t.co/G7S39ry8Z2 https://t.co/a0sKgPRu1b",halofadlistore,155
1427939969826398215,"@JualanMenfess Yuk Kak. (WTS Wangsit) Buku Wangsit Platinum SOSHUM 2023 nya, stok terbatas dan ready  tanpa harus pre-order yaa 🤗.
https://t.co/SXI19StnFL

https://t.co/CE4SQ5RV9x

#ambistwt #ambisverse #soshum #studytwt #zonajajan #wts #sbmptn #utbk #studyacc  #wangsit #snbt #bukusnbt https://t.co/BuP01KC7o7",halofadlistore,155
1539048689213542400,"pengen mulai to sama latsol snbt lagi, doain abis uts matdis yaaa 🙏🏻",kelababoo,686
1578412272447127552,Soal snbt makin aneh🥲,inutopiajjk,4
1409098619806896129,@okeuuyy @sbmptnfess gua ngeri ngambil fk ugm di snbt😁,medstudUGM23,65
1547429242660536320,"sekarang tiap pulang udh cape, ngantuk jadi jarang belajar😔ya allah snbt bentar lagii tapii masih ky ginii",skyweet76,1144
1554266819372122112,"@ranniiee_ Ran,kamu langganan apa buat snbt?",lyysny,141
1319824456953389057,"@ranniiee_ Beberapa teman dlu masih UTBK pada pakai TO RG dan skrng yg snbt sudah ada juga TO nya. Aku dari Sangatta, dan banyak soal yg mirip kata temen yg udah ktrima.

 Harganya murah karena ada kodis. Kalau mau bisa dm nder aku masih nyimpan",PencariDollar16,38
1277509352492949504,model snbt sekarang terintegrasi sama tka. cukup modar tp gaskeun lah,kuyuambis,151
1214188046309978112,"please doain gue lolos SNBT, gue mau pergi dari kota ini 😭😭😭😭",asmrdose,25
1421829872821825543,"dah tahun depan gada ultah buat gue, kepala 2 bye fuckin' ma bday! gue cuma mau 2023 lolos SNBT + gue bisa kerja jg jadi kuliah sambil part time lah ya nope.",hourlyynath_,1614
1421829872821825543,"😭😭 okay UGM beri aku jalan ya 1 aja gpp di SNBT, ak gmau ngecewain semua org trmsuk my parents mrka udah hopeless to me :(( https://t.co/VmdV0GQtNr",hourlyynath_,1614
1418878743322533889,mencoba belajar untuk snbt.,socialmarxism,6
744470683304898560,"Smgt yg belajar snbt, saran i: perbanyak literasi bahasa inggris n belajar filsafat di crash course, itu bakal membantu bgt",danielpramadyo,956
1325037630774407168,Liburan semester nanti gw bakal bahas soal snbt kalau ada waktu😁😁,ChannieMyLuv,1539
1284688824107294722,"📌#3 Bahas Soal
🔖P.MTK  X  KIM
➡️mencari himpunan penyelesaian pada pertidaksamaan  X  menentukan indikator asam dan basa.
#SNBT2023 #snbt #snbp #studytwt https://t.co/OsrzA334kA",ambisvivi,2083
1505395670106062848,"aduh dahlah cpek w sama snbt, fokus duls ajh lh ya sm prodi yg skrnk 🫶🏻",zealousfay,33
